time,open,high,low,close,tick_volume,spread,real_volume
2023-11-29 02:00:00,37838.68,37852.62,37694.37,37790.36,3497,977,0
2023-11-29 02:30:00,37788.93,37948.8,37771.97,37946.12,3084,978,0
2023-11-29 03:00:00,37945.62,38118.64,37945.37,38059.33,2865,744,0
2023-11-29 03:30:00,38059.33,38103.62,37930.01,37962.12,2515,822,0
2023-11-29 04:00:00,37962.12,38013.23,37889.68,37934.66,3408,972,0
2023-11-29 04:30:00,37931.52,38010.37,37854.46,37951.85,3840,981,0
2023-11-29 05:00:00,37953.06,38039.37,37940.51,37984.09,2428,977,0
2023-11-29 05:30:00,37984.79,38003.87,37905.73,37968.87,2330,977,0
2023-11-29 06:00:00,37968.92,37983.97,37893.54,37910.0,1644,977,0
2023-11-29 06:30:00,37909.75,37981.12,37887.27,37962.48,2680,977,0
2023-11-29 07:00:00,37959.37,38005.37,37939.99,37962.37,1460,977,0
2023-11-29 07:30:00,37961.12,38072.87,37913.37,38064.39,1897,981,0
2023-11-29 08:00:00,38062.4,38075.37,37998.88,38030.67,3361,992,0
2023-11-29 08:30:00,38030.7,38257.62,38017.0,38199.75,3469,977,0
2023-11-29 09:00:00,38199.5,38208.12,38085.47,38178.12,2583,977,0
2023-11-29 09:30:00,38176.87,38187.37,38061.62,38137.37,3750,978,0
2023-11-29 10:00:00,38135.62,38205.46,38115.87,38166.02,3710,977,0
2023-11-29 10:30:00,38166.02,38398.62,38128.64,38376.33,4439,977,0
2023-11-29 11:00:00,38376.83,38385.87,38237.74,38247.9,4043,976,0
2023-11-29 11:30:00,38248.4,38498.12,38088.52,38301.21,4019,0,0
2023-11-29 12:00:00,38302.96,38322.87,38113.16,38141.15,4251,977,0
2023-11-29 12:30:00,38141.9,38190.62,37913.21,37987.38,3271,877,0
2023-11-29 13:00:00,37988.63,38135.6,37917.08,38085.57,2813,887,0
2023-11-29 13:30:00,38085.32,38177.64,38043.35,38122.84,2966,977,0
2023-11-29 14:00:00,38122.81,38213.62,38066.08,38201.87,2982,977,0
2023-11-29 14:30:00,38201.87,38310.37,38166.52,38183.59,3541,962,0
2023-11-29 15:00:00,38183.91,38277.84,38168.16,38186.04,3443,977,0
2023-11-29 15:30:00,38183.29,38271.71,38100.43,38142.8,4531,977,0
2023-11-29 16:00:00,38142.74,38208.11,38012.34,38080.55,3965,977,0
2023-11-29 16:30:00,38084.95,38089.03,37788.41,37840.77,4712,840,0
2023-11-29 17:00:00,37842.62,37901.75,37568.97,37760.12,4147,697,0
2023-11-29 17:30:00,37760.06,37904.92,37711.62,37847.62,3564,935,0
2023-11-29 18:00:00,37847.56,37892.89,37653.87,37715.86,4206,977,0
2023-11-29 18:30:00,37716.61,37826.73,37652.7,37771.57,3071,977,0
2023-11-29 19:00:00,37770.82,37771.57,37665.18,37713.12,2486,977,0
2023-11-29 19:30:00,37713.21,37885.62,37713.21,37779.37,2673,977,0
2023-11-29 20:00:00,37778.12,37799.54,37669.17,37781.62,3596,977,0
2023-11-29 20:30:00,37781.62,37878.62,37719.44,37878.37,3979,984,0
2023-11-29 21:00:00,37878.37,37940.87,37800.58,37827.09,3923,761,0
2023-11-29 21:30:00,37825.87,37897.37,37783.28,37881.12,3225,977,0
2023-11-29 22:00:00,37882.87,37896.28,37761.6,37786.14,2817,977,0
2023-11-29 22:30:00,37786.14,37787.14,37626.9,37652.86,3567,977,0
2023-11-29 23:00:00,37653.06,37795.71,37579.94,37771.21,2504,977,0
2023-11-29 23:30:00,37772.21,37788.46,37677.66,37716.12,1816,978,0
2023-11-30 00:00:00,37691.28,37822.89,37691.28,37822.84,986,977,0
2023-11-30 00:30:00,37822.84,37850.41,37783.5,37789.21,971,983,0
2023-11-30 01:00:00,37789.21,37867.37,37724.56,37852.37,1857,977,0
2023-11-30 01:30:00,37852.37,37879.77,37793.42,37861.37,1994,977,0
2023-11-30 02:00:00,37860.12,37869.64,37761.61,37770.85,2431,977,0
2023-11-30 02:30:00,37768.55,37848.87,37767.61,37779.6,2061,953,0
2023-11-30 03:00:00,37781.35,37793.87,37720.29,37782.87,2649,977,0
2023-11-30 03:30:00,37783.62,37822.23,37696.22,37701.68,3353,978,0
2023-11-30 04:00:00,37701.93,37824.62,37688.93,37820.89,2430,978,0
2023-11-30 04:30:00,37822.12,37917.62,37791.63,37870.88,3215,979,0
2023-11-30 05:00:00,37870.63,37895.53,37838.67,37878.21,2453,984,0
2023-11-30 05:30:00,37876.21,38064.37,37853.49,38061.87,2147,787,0
2023-11-30 06:00:00,38061.87,38148.07,38032.76,38045.37,2501,980,0
2023-11-30 06:30:00,38044.62,38092.3,37970.02,37980.21,1938,842,0
2023-11-30 07:00:00,37980.21,38029.37,37927.09,37953.62,3097,977,0
2023-11-30 07:30:00,37953.62,37988.62,37863.39,37897.37,3077,922,0
2023-11-30 08:00:00,37896.12,37964.12,37862.02,37939.42,1844,979,0
2023-11-30 08:30:00,37931.8,37960.37,37803.26,37877.37,3170,979,0
2023-11-30 09:00:00,37877.62,37915.51,37807.37,37836.62,1944,977,0
2023-11-30 09:30:00,37836.62,37867.22,37760.01,37799.87,1793,977,0
2023-11-30 10:00:00,37799.12,37822.93,37670.4,37696.62,2968,977,0
2023-11-30 10:30:00,37697.12,37719.61,37584.82,37671.87,2920,960,0
2023-11-30 11:00:00,37672.87,37740.79,37613.55,37710.78,3822,977,0
2023-11-30 11:30:00,37711.28,37742.87,37674.47,37713.62,2327,978,0
2023-11-30 12:00:00,37710.31,37760.62,37691.67,37759.87,1600,977,0
2023-11-30 12:30:00,37760.62,37768.74,37671.56,37673.62,2447,977,0
2023-11-30 13:00:00,37671.62,37756.62,37646.3,37747.19,2602,977,0
2023-11-30 13:30:00,37747.44,37910.16,37744.15,37883.24,3051,0,0
2023-11-30 14:00:00,37882.99,37927.43,37845.66,37876.37,3406,835,0
2023-11-30 14:30:00,37878.87,37912.12,37827.65,37879.62,2462,977,0
2023-11-30 15:00:00,37881.12,37910.62,37754.37,37886.67,3446,978,0
2023-11-30 15:30:00,37886.42,37973.87,37624.01,37726.53,3650,0,0
2023-11-30 16:00:00,37726.78,37770.62,37469.05,37738.75,4286,0,0
2023-11-30 16:30:00,37737.5,37789.37,37581.2,37654.78,4298,977,0
2023-11-30 17:00:00,37657.28,37727.62,37567.69,37641.85,3587,977,0
2023-11-30 17:30:00,37640.1,37702.12,37512.62,37617.72,3958,977,0
2023-11-30 18:00:00,37613.73,37652.12,37523.15,37628.62,3685,977,0
2023-11-30 18:30:00,37628.62,37735.46,37596.87,37665.12,2490,977,0
2023-11-30 19:00:00,37666.12,37698.43,37629.05,37695.87,2380,977,0
2023-11-30 19:30:00,37690.87,37760.62,37684.37,37748.55,2069,977,0
2023-11-30 20:00:00,37750.05,37818.09,37706.62,37813.87,1943,977,0
2023-11-30 20:30:00,37811.87,37812.62,37718.62,37750.37,2340,977,0
2023-11-30 21:00:00,37753.12,37771.12,37683.89,37751.8,2876,978,0
2023-11-30 21:30:00,37751.8,37815.81,37745.76,37758.29,2480,977,0
2023-11-30 22:00:00,37758.29,37767.98,37692.24,37711.18,2478,977,0
2023-11-30 22:30:00,37711.06,37774.87,37697.97,37739.44,2417,977,0
2023-11-30 23:00:00,37735.31,37758.29,37693.82,37756.37,1848,977,0
2023-11-30 23:30:00,37758.37,37771.37,37719.56,37737.12,1426,977,0
2023-12-01 00:00:00,37739.7,37812.62,37684.56,37796.32,1366,977,0
2023-12-01 00:30:00,37796.32,37797.08,37672.19,37689.69,1464,979,0
2023-12-01 01:00:00,37692.55,37712.12,37603.45,37709.62,2200,977,0
2023-12-01 01:30:00,37708.62,37734.9,37697.45,37723.62,2227,977,0
2023-12-01 02:00:00,37721.58,37747.62,37607.95,37631.87,2147,436,0
2023-12-01 02:30:00,37632.37,37694.62,37609.49,37677.2,2614,977,0
2023-12-01 03:00:00,37674.39,37885.61,37636.04,37875.3,2229,977,0
2023-12-01 03:30:00,37875.3,37966.62,37840.32,37949.37,3454,977,0
2023-12-01 04:00:00,37949.37,37964.37,37866.02,37884.87,3790,990,0
2023-12-01 04:30:00,37884.87,38091.62,37878.13,37995.27,3454,977,0
2023-12-01 05:00:00,37992.77,38072.87,37946.36,37998.87,3244,923,0
2023-12-01 05:30:00,38000.37,38062.87,37979.87,38060.37,2426,977,0
2023-12-01 06:00:00,38060.37,38210.62,38023.74,38204.83,3382,977,0
2023-12-01 06:30:00,38206.08,38257.12,38124.83,38184.2,3285,484,0
2023-12-01 07:00:00,38185.95,38210.62,38123.26,38182.34,2725,977,0
2023-12-01 07:30:00,38181.59,38190.14,38105.1,38132.85,1823,979,0
2023-12-01 08:00:00,38133.1,38144.72,38081.62,38103.51,2807,978,0
2023-12-01 08:30:00,38103.26,38230.12,38103.26,38224.37,2000,977,0
2023-12-01 09:00:00,38225.12,38366.3,38207.87,38343.46,3882,979,0
2023-12-01 09:30:00,38343.71,38346.26,38227.37,38261.87,3768,977,0
2023-12-01 10:00:00,38261.62,38384.25,38253.87,38258.87,3799,977,0
2023-12-01 10:30:00,38259.12,38375.62,38237.83,38335.07,3583,977,0
2023-12-01 11:00:00,38335.32,38732.87,38334.82,38622.37,5006,496,0
2023-12-01 11:30:00,38622.37,38725.87,38539.39,38720.04,4431,402,0
2023-12-01 12:00:00,38719.29,38855.87,38587.19,38655.87,4792,914,0
2023-12-01 12:30:00,38655.87,38673.89,38541.7,38543.87,3565,990,0
2023-12-01 13:00:00,38545.62,38639.38,38515.37,38634.63,3292,977,0
2023-12-01 13:30:00,38634.63,38672.35,38571.34,38586.24,3034,977,0
2023-12-01 14:00:00,38585.99,38639.83,38454.72,38545.87,2705,977,0
2023-12-01 14:30:00,38546.87,38563.03,38299.22,38366.47,3784,977,0
2023-12-01 15:00:00,38365.7,38442.42,38326.68,38416.21,2792,533,0
2023-12-01 15:30:00,38416.32,38446.56,38291.77,38371.6,3251,979,0
2023-12-01 16:00:00,38369.62,38395.98,38209.71,38349.81,3568,977,0
2023-12-01 16:30:00,38349.81,38403.37,38256.95,38329.37,3606,977,0
2023-12-01 17:00:00,38330.62,38439.87,38296.99,38342.62,4184,977,0
2023-12-01 17:30:00,38343.62,38461.62,38327.87,38426.28,3600,937,0
2023-12-01 18:00:00,38425.53,38818.12,38399.73,38818.12,4175,977,0
2023-12-01 18:30:00,38814.87,39002.55,38647.87,38814.1,5173,0,0
2023-12-01 19:00:00,38811.83,38907.62,38718.9,38777.84,4255,491,0
2023-12-01 19:30:00,38777.83,38822.12,38707.53,38813.62,3856,659,0
2023-12-01 20:00:00,38814.12,38932.37,38767.47,38806.38,4167,977,0
2023-12-01 20:30:00,38806.88,38852.12,38723.51,38724.76,4145,992,0
2023-12-01 21:00:00,38724.01,38762.12,38636.93,38694.23,2882,806,0
2023-12-01 21:30:00,38694.3,38798.87,38649.69,38768.82,2260,977,0
2023-12-01 22:00:00,38770.38,38799.81,38719.66,38788.78,2068,977,0
2023-12-01 22:30:00,38790.11,38878.62,38745.31,38762.37,2935,977,0
2023-12-01 23:00:00,38763.12,38862.87,38763.12,38813.93,2167,977,0
2023-12-01 23:30:00,38816.12,38920.37,38808.62,38852.05,1966,979,0
2023-12-02 00:30:00,38721.69,38723.5,38714.68,38723.5,138,979,0
2023-12-02 01:00:00,38723.5,38752.21,38700.59,38733.87,1822,978,0
2023-12-02 01:30:00,38733.87,38734.87,38658.66,38695.9,2094,977,0
2023-12-02 02:00:00,38695.81,38722.63,38656.12,38664.94,2760,977,0
2023-12-02 02:30:00,38665.44,38750.62,38656.58,38736.37,2404,977,0
2023-12-02 03:00:00,38736.12,38800.62,38709.35,38785.23,1681,978,0
2023-12-02 03:30:00,38785.23,38817.87,38739.78,38776.1,1756,977,0
2023-12-02 04:00:00,38775.85,38795.62,38688.05,38720.12,2597,818,0
2023-12-02 04:30:00,38720.87,38746.56,38688.31,38742.75,1834,977,0
2023-12-02 05:00:00,38744.5,38784.74,38732.18,38772.92,1670,977,0
2023-12-02 05:30:00,38768.34,38802.25,38748.96,38797.18,1731,977,0
2023-12-02 06:00:00,38796.93,38810.62,38770.04,38807.43,3072,1028,0
2023-12-02 06:30:00,38807.43,38834.87,38730.43,38829.24,1814,979,0
2023-12-02 07:00:00,38829.24,38832.12,38769.26,38819.81,1251,977,0
2023-12-02 07:30:00,38818.06,38822.87,38763.14,38767.9,1790,982,0
2023-12-02 08:00:00,38767.9,38806.37,38744.0,38772.37,1321,977,0
2023-12-02 08:30:00,38767.98,38795.34,38732.15,38791.07,1835,977,0
2023-12-02 09:00:00,38787.56,38846.37,38734.86,38745.62,2693,977,0
2023-12-02 09:30:00,38745.87,38772.62,38717.47,38722.8,4726,978,0
2023-12-02 10:00:00,38722.8,38766.37,38663.66,38709.57,1804,977,0
2023-12-02 10:30:00,38709.49,38749.62,38709.49,38740.2,1601,977,0
2023-12-02 11:00:00,38739.99,38802.02,38726.35,38791.54,2917,993,0
2023-12-02 11:30:00,38791.04,38812.69,38760.99,38792.25,2601,990,0
2023-12-02 12:00:00,38793.75,38818.37,38768.06,38787.37,2270,977,0
2023-12-02 12:30:00,38787.87,38791.12,38757.56,38768.95,1977,988,0
2023-12-02 13:00:00,38768.88,38770.01,38719.98,38737.15,2193,977,0
2023-12-02 13:30:00,38732.71,38776.99,38725.22,38754.12,2128,798,0
2023-12-02 14:00:00,38754.08,38817.87,38745.21,38804.92,2992,525,0
2023-12-02 14:30:00,38804.82,38812.13,38717.76,38785.42,2680,728,0
2023-12-02 15:00:00,38785.43,38822.03,38770.12,38773.92,3684,571,0
2023-12-02 15:30:00,38773.42,38884.62,38772.33,38816.87,2301,977,0
2023-12-02 16:00:00,38816.87,38860.8,38785.46,38825.8,4036,724,0
2023-12-02 16:30:00,38825.3,38852.2,38739.37,38790.37,3437,978,0
2023-12-02 17:00:00,38791.12,38823.12,38727.62,38815.46,3331,821,0
2023-12-02 17:30:00,38814.71,38850.88,38766.83,38819.34,3117,977,0
2023-12-02 18:00:00,38816.09,38823.29,38769.43,38801.87,3001,977,0
2023-12-02 18:30:00,38800.37,38800.62,38726.35,38767.87,2436,977,0
2023-12-02 19:00:00,38767.37,38799.37,38761.61,38779.12,2163,977,0
2023-12-02 19:30:00,38779.12,38815.12,38768.62,38812.4,1391,978,0
2023-12-02 20:00:00,38810.91,38898.87,38798.07,38886.69,2140,806,0
2023-12-02 20:30:00,38886.69,38977.02,38797.87,38893.49,2372,978,0
2023-12-02 21:00:00,38893.99,39768.14,38893.99,39355.4,4950,980,0
2023-12-02 21:30:00,39360.15,39454.88,39219.14,39440.42,4117,681,0
2023-12-02 22:00:00,39438.42,39467.32,39301.77,39402.62,3369,977,0
2023-12-02 22:30:00,39401.37,39604.2,39335.41,39586.15,3873,977,0
2023-12-02 23:00:00,39586.15,39665.87,39433.87,39515.37,4388,917,0
2023-12-02 23:30:00,39515.37,39728.87,39506.37,39603.26,3437,949,0
2023-12-03 00:00:00,39510.51,39515.87,39369.98,39447.62,2707,519,0
2023-12-03 00:30:00,39447.62,39491.99,39294.95,39355.63,1264,977,0
2023-12-03 01:00:00,39355.63,39469.71,39326.3,39449.25,1292,290,0
2023-12-03 01:30:00,39446.24,39487.67,39404.12,39462.22,1024,984,0
2023-12-03 02:00:00,39462.22,39504.87,39425.26,39474.86,827,980,0
2023-12-03 02:30:00,39474.9,39535.87,39404.87,39506.74,2943,943,0
2023-12-03 03:00:00,39506.74,39566.1,39483.35,39518.59,1194,977,0
2023-12-03 03:30:00,39518.59,39532.44,39487.39,39493.43,1071,1071,0
2023-12-03 04:00:00,39493.43,39554.99,39409.37,39424.78,1548,1154,0
2023-12-03 04:30:00,39424.78,39447.86,39361.66,39376.94,1424,984,0
2023-12-03 05:00:00,39376.94,39387.2,39282.37,39351.89,2902,977,0
2023-12-03 05:30:00,39351.9,39399.37,39307.87,39399.37,2446,977,0
2023-12-03 06:00:00,39400.37,39436.37,39370.25,39405.33,1567,953,0
2023-12-03 06:30:00,39405.28,39416.62,39351.99,39372.12,3303,946,0
2023-12-03 07:00:00,39372.12,39445.97,39332.35,39434.53,2558,977,0
2023-12-03 07:30:00,39435.28,39460.5,39413.97,39425.96,2134,977,0
2023-12-03 08:00:00,39427.12,39468.86,39401.84,39454.87,1636,977,0
2023-12-03 08:30:00,39455.37,39456.12,39374.79,39425.07,1601,978,0
2023-12-03 09:00:00,39428.87,39457.51,39398.67,39455.51,1175,977,0
2023-12-03 09:30:00,39454.26,39506.12,39452.21,39486.75,2915,977,0
2023-12-03 10:00:00,39488.25,39495.4,39445.11,39485.37,2217,977,0
2023-12-03 10:30:00,39484.12,39492.32,39405.88,39409.64,2090,752,0
2023-12-03 11:00:00,39409.66,39475.79,39395.59,39434.86,2505,776,0
2023-12-03 11:30:00,39434.86,39470.12,39419.71,39467.3,1716,990,0
2023-12-03 12:00:00,39467.05,39473.09,39412.01,39465.75,2240,980,0
2023-12-03 12:30:00,39465.0,39545.8,39442.66,39541.72,2862,977,0
2023-12-03 13:00:00,39541.47,39542.47,39450.37,39471.21,2159,978,0
2023-12-03 13:30:00,39471.27,39529.87,39460.86,39486.87,1803,978,0
2023-12-03 14:00:00,39488.87,39519.62,39444.22,39512.37,2589,980,0
2023-12-03 14:30:00,39512.37,39521.37,39375.34,39410.12,2432,930,0
2023-12-03 15:00:00,39408.63,39657.37,39384.02,39632.94,4300,977,0
2023-12-03 15:30:00,39631.96,39779.37,39569.96,39665.51,4729,977,0
2023-12-03 16:00:00,39668.01,39752.18,39560.37,39627.68,4421,979,0
2023-12-03 16:30:00,39626.93,39729.37,39545.87,39553.37,3762,977,0
2023-12-03 17:00:00,39554.62,39627.62,39490.66,39599.33,4072,977,0
2023-12-03 17:30:00,39597.83,39818.87,39591.37,39772.12,4252,977,0
2023-12-03 18:00:00,39771.37,39849.87,39650.87,39761.87,4584,977,0
2023-12-03 18:30:00,39761.87,39786.87,39670.87,39675.37,3716,977,0
2023-12-03 19:00:00,39674.37,39696.1,39508.85,39536.51,3669,667,0
2023-12-03 19:30:00,39536.76,39597.62,39450.96,39543.87,4576,981,0
2023-12-03 20:00:00,39540.79,39612.12,39505.56,39607.37,1970,919,0
2023-12-03 20:30:00,39607.37,39608.87,39551.61,39560.37,1982,977,0
2023-12-03 21:00:00,39560.37,39571.59,39441.29,39564.37,2529,977,0
2023-12-03 21:30:00,39567.12,39590.62,39516.85,39576.67,2376,977,0
2023-12-03 22:00:00,39576.68,39659.37,39569.75,39613.99,2540,977,0
2023-12-03 22:30:00,39615.24,39632.12,39565.2,39585.62,2488,977,0
2023-12-03 23:00:00,39585.62,39666.62,39578.15,39630.86,1409,977,0
2023-12-03 23:30:00,39630.22,39775.87,39628.73,39719.84,3318,977,0
2023-12-04 00:00:00,39750.59,39987.63,39742.29,39905.68,2995,835,0
2023-12-04 00:30:00,39905.68,40239.68,39896.6,40080.15,2996,563,0
2023-12-04 01:00:00,40080.15,40185.53,39815.05,39859.75,4238,676,0
2023-12-04 01:30:00,39859.75,40038.87,39790.75,39981.12,3678,905,0
2023-12-04 02:00:00,39980.37,40161.62,39972.89,40079.37,3627,967,0
2023-12-04 02:30:00,40075.45,40239.37,40070.28,40212.41,3588,978,0
2023-12-04 03:00:00,40211.88,40815.37,40160.76,40653.37,4375,0,0
2023-12-04 03:30:00,40653.37,40888.87,40552.25,40593.92,4387,785,0
2023-12-04 04:00:00,40592.46,40640.37,40474.25,40610.87,4049,696,0
2023-12-04 04:30:00,40608.37,40716.62,40567.48,40698.38,3089,976,0
2023-12-04 05:00:00,40700.12,40892.87,40679.01,40884.87,3392,915,0
2023-12-04 05:30:00,40885.87,40892.62,40712.91,40720.62,2578,977,0
2023-12-04 06:00:00,40720.87,40810.94,40686.9,40714.37,2601,978,0
2023-12-04 06:30:00,40718.12,40941.37,40690.62,40911.62,2837,977,0
2023-12-04 07:00:00,40911.62,41543.87,40863.67,41267.1,5155,0,0
2023-12-04 07:30:00,41267.1,41518.49,41241.09,41512.37,2702,975,0
2023-12-04 08:00:00,41497.7,41751.12,41333.56,41681.67,4228,0,0
2023-12-04 08:30:00,41673.09,41726.62,41350.83,41380.13,4034,859,0
2023-12-04 09:00:00,41377.61,41565.46,41377.61,41531.37,3449,581,0
2023-12-04 09:30:00,41531.37,41531.37,41315.52,41451.94,4026,978,0
2023-12-04 10:00:00,41450.69,41570.74,41363.62,41554.55,4098,588,0
2023-12-04 10:30:00,41556.62,41740.37,41523.82,41693.27,4102,977,0
2023-12-04 11:00:00,41692.77,41806.87,41570.79,41645.87,4021,977,0
2023-12-04 11:30:00,41642.87,41744.25,41530.39,41551.43,3632,977,0
2023-12-04 12:00:00,41547.24,41795.37,41545.87,41788.87,3801,768,0
2023-12-04 12:30:00,41784.37,42079.87,41755.37,41988.37,5339,977,0
2023-12-04 13:00:00,41989.87,42159.87,41335.57,41549.87,5934,0,0
2023-12-04 13:30:00,41543.77,41679.12,41473.38,41598.64,4660,800,0
2023-12-04 14:00:00,41597.89,41834.24,41484.87,41765.69,4534,700,0
2023-12-04 14:30:00,41761.69,41813.06,41536.34,41794.69,5064,831,0
2023-12-04 15:00:00,41797.44,41923.62,41755.62,41819.62,5152,977,0
2023-12-04 15:30:00,41820.62,41890.37,41692.12,41734.09,4514,791,0
2023-12-04 16:00:00,41736.4,41797.62,41511.37,41514.37,5299,977,0
2023-12-04 16:30:00,41515.37,41675.37,41456.87,41636.83,4411,868,0
2023-12-04 17:00:00,41636.83,41657.72,41404.09,41423.12,4497,977,0
2023-12-04 17:30:00,41423.12,41457.12,41108.76,41258.63,5170,0,0
2023-12-04 18:00:00,41257.63,41437.12,41158.1,41435.34,4647,558,0
2023-12-04 18:30:00,41435.34,41627.37,41341.39,41625.37,5085,910,0
2023-12-04 19:00:00,41625.37,41761.87,41548.34,41680.87,4541,296,0
2023-12-04 19:30:00,41677.76,41733.62,41566.75,41606.13,3727,977,0
2023-12-04 20:00:00,41609.13,41657.15,41497.95,41656.89,4362,977,0
2023-12-04 20:30:00,41655.64,41769.28,41641.79,41727.23,4101,977,0
2023-12-04 21:00:00,41727.23,41974.54,41698.27,41875.42,4034,921,0
2023-12-04 21:30:00,41877.92,42065.87,41799.14,41991.87,4107,843,0
2023-12-04 22:00:00,41991.87,42008.37,41747.59,41902.98,4337,977,0
2023-12-04 22:30:00,41902.98,41906.63,41720.13,41763.63,3822,904,0
2023-12-04 23:00:00,41765.63,41832.12,41723.96,41795.74,3595,0,0
2023-12-04 23:30:00,41797.37,42030.15,41779.19,42030.15,3217,977,0
2023-12-05 00:00:00,41895.55,42414.13,41895.55,42289.37,3158,819,0
2023-12-05 00:30:00,42289.37,42289.37,41854.1,41942.41,3143,993,0
2023-12-05 01:00:00,41944.52,41955.37,41792.95,41807.13,3308,867,0
2023-12-05 01:30:00,41805.31,42002.87,41791.26,41984.62,4173,979,0
2023-12-05 02:00:00,41985.87,41990.75,41734.99,41829.32,3589,977,0
2023-12-05 02:30:00,41830.8,41925.17,41753.46,41912.18,3070,977,0
2023-12-05 03:00:00,41912.43,41920.36,41623.53,41704.87,4086,977,0
2023-12-05 03:30:00,41706.44,41825.06,41615.28,41799.12,3382,903,0
2023-12-05 04:00:00,41800.12,41819.87,41614.94,41739.09,4199,977,0
2023-12-05 04:30:00,41739.18,41786.85,41678.75,41740.17,2904,977,0
2023-12-05 05:00:00,41738.22,41838.64,41696.7,41787.87,2779,978,0
2023-12-05 05:30:00,41785.87,41834.12,41714.91,41831.37,2030,977,0
2023-12-05 06:00:00,41831.37,41834.87,41726.29,41745.33,2832,977,0
2023-12-05 06:30:00,41745.33,41814.3,41724.51,41780.56,3241,985,0
2023-12-05 07:00:00,41778.12,41900.37,41717.53,41884.92,3156,981,0
2023-12-05 07:30:00,41885.32,41920.3,41835.62,41912.73,3274,768,0
2023-12-05 08:00:00,41914.98,41917.48,41811.69,41814.86,2855,978,0
2023-12-05 08:30:00,41817.11,41821.72,41662.18,41720.37,4138,977,0
2023-12-05 09:00:00,41718.62,41734.61,41447.87,41542.35,4685,882,0
2023-12-05 09:30:00,41531.35,41559.58,41371.01,41530.34,5044,977,0
2023-12-05 10:00:00,41530.09,41636.37,41500.69,41523.37,4393,977,0
2023-12-05 10:30:00,41525.12,41622.37,41417.45,41608.77,4066,977,0
2023-12-05 11:00:00,41609.27,41692.62,41581.63,41667.53,2632,977,0
2023-12-05 11:30:00,41668.53,41724.26,41654.52,41692.62,3265,977,0
2023-12-05 12:00:00,41697.87,41766.62,41683.0,41733.84,3622,977,0
2023-12-05 12:30:00,41734.5,41740.25,41603.78,41605.19,3486,977,0
2023-12-05 13:00:00,41604.44,41747.12,41561.62,41679.37,3822,977,0
2023-12-05 13:30:00,41679.37,41736.64,41594.59,41722.48,3558,977,0
2023-12-05 14:00:00,41722.48,41842.12,41687.75,41812.93,3385,977,0
2023-12-05 14:30:00,41812.93,41888.11,41769.08,41875.54,3459,874,0
2023-12-05 15:00:00,41875.79,42074.12,41819.13,41869.13,4673,977,0
2023-12-05 15:30:00,41869.12,41966.37,41807.09,41827.12,4218,873,0
2023-12-05 16:00:00,41826.87,42164.12,41803.56,42118.6,4667,977,0
2023-12-05 16:30:00,42116.6,42253.62,42018.18,42195.24,5353,0,0
2023-12-05 17:00:00,42195.74,42298.85,42096.14,42206.37,5242,977,0
2023-12-05 17:30:00,42208.37,42506.12,42188.59,42263.12,5603,0,0
2023-12-05 18:00:00,42263.13,42429.15,42126.9,42410.87,4986,880,0
2023-12-05 18:30:00,42409.87,42799.25,42356.7,42718.26,5431,796,0
2023-12-05 19:00:00,42719.35,44028.57,42682.05,43716.87,6175,0,0
2023-12-05 19:30:00,43716.87,43848.13,43197.94,43372.37,6434,429,0
