time,open,high,low,close,tick_volume,spread,real_volume
2024-03-13 01:30:00,70957.21,71279.97,70855.22,71250.51,2094,527,0
2024-03-13 01:45:00,71238.51,71277.16,71111.67,71164.97,1939,910,0
2024-03-13 02:00:00,71168.64,71229.15,71026.03,71154.98,1568,923,0
2024-03-13 02:15:00,71164.89,71478.11,71154.98,71461.25,1373,1076,0
2024-03-13 02:30:00,71470.21,71555.46,71388.6,71403.11,1579,475,0
2024-03-13 02:45:00,71403.35,71533.25,71360.75,71468.75,1517,824,0
2024-03-13 03:00:00,71468.75,71757.25,71375.54,71458.68,1864,782,0
2024-03-13 03:15:00,71458.18,71507.75,71327.16,71413.43,1387,1176,0
2024-03-13 03:30:00,71412.96,71572.65,71359.76,71525.48,1204,884,0
2024-03-13 03:45:00,71523.92,71695.27,71400.67,71424.75,1547,947,0
2024-03-13 04:00:00,71424.75,71541.08,71381.17,71389.46,1649,742,0
2024-03-13 04:15:00,71393.19,71821.03,71374.49,71790.51,1998,814,0
2024-03-13 04:30:00,71806.05,72121.43,71769.5,71872.21,2146,1083,0
2024-03-13 04:45:00,71872.21,72068.06,71842.94,72014.96,1315,887,0
2024-03-13 05:00:00,72024.89,72094.46,71893.71,71985.39,1226,960,0
2024-03-13 05:15:00,71985.39,72080.86,71887.15,71912.03,1382,830,0
2024-03-13 05:30:00,71911.9,71990.41,71902.92,71916.26,659,1435,0
2024-03-13 05:45:00,71916.26,72032.95,71914.56,71996.99,1066,922,0
2024-03-13 06:00:00,71996.99,72134.6,71899.99,72034.67,1692,795,0
2024-03-13 06:15:00,72034.94,72243.75,72012.18,72061.74,2028,822,0
2024-03-13 06:30:00,72065.75,72070.01,71924.37,72059.73,1317,809,0
2024-03-13 06:45:00,72059.73,72195.04,72014.66,72079.86,1039,926,0
2024-03-13 07:00:00,72079.86,72149.25,71928.75,72114.02,1218,824,0
2024-03-13 07:15:00,72114.27,72225.05,72056.85,72093.75,589,1118,0
2024-03-13 07:30:00,72093.75,72233.75,72067.41,72217.44,767,491,0
2024-03-13 07:45:00,72217.44,72240.71,72161.05,72228.61,850,1123,0
2024-03-13 08:00:00,72228.61,72234.64,72104.74,72126.9,665,831,0
2024-03-13 08:15:00,72126.87,72199.56,72024.09,72154.98,1131,630,0
2024-03-13 08:30:00,72157.21,72189.83,72123.19,72189.83,829,1368,0
2024-03-13 08:45:00,72189.25,72236.45,72159.2,72190.93,819,1330,0
2024-03-13 09:00:00,72192.12,72326.56,72130.11,72326.56,1030,880,0
2024-03-13 09:15:00,72326.55,72547.09,72260.94,72442.25,1696,994,0
2024-03-13 09:30:00,72442.0,72756.15,72440.75,72571.62,1937,934,0
2024-03-13 09:45:00,72571.62,72754.27,72479.33,72745.55,2473,846,0
2024-03-13 10:00:00,72745.55,73114.16,72660.4,73066.83,3114,993,0
2024-03-13 10:15:00,73065.33,73235.94,72858.72,72949.69,3089,354,0
2024-03-13 10:30:00,72949.69,73051.16,72792.91,72924.14,2733,806,0
2024-03-13 10:45:00,72924.14,73061.75,72718.02,72892.35,2417,839,0
2024-03-13 11:00:00,72892.35,73374.25,72855.49,73246.98,2750,631,0
2024-03-13 11:15:00,73246.98,73698.67,73181.35,73534.63,3133,822,0
2024-03-13 11:30:00,73534.63,73649.09,73322.32,73635.09,3284,1259,0
2024-03-13 11:45:00,73635.51,73705.14,73386.65,73475.71,2649,829,0
2024-03-13 12:00:00,73475.71,73659.15,73439.48,73646.4,2360,1043,0
2024-03-13 12:15:00,73646.49,73648.81,73406.67,73501.7,2475,885,0
2024-03-13 12:30:00,73501.7,73503.59,73319.37,73421.46,2312,0,0
2024-03-13 12:45:00,73421.46,73479.33,73171.06,73348.2,2452,1095,0
2024-03-13 13:00:00,73348.2,73439.68,73151.16,73398.19,2531,906,0
2024-03-13 13:15:00,73398.19,73441.91,73205.68,73287.41,2096,1307,0
2024-03-13 13:30:00,73286.67,73327.8,73162.96,73181.05,1943,1212,0
2024-03-13 13:45:00,73181.05,73355.75,73173.79,73293.6,2059,995,0
2024-03-13 14:00:00,73281.2,73501.31,73266.4,73493.44,2376,1041,0
2024-03-13 14:15:00,73496.2,73506.65,73268.71,73270.46,2278,972,0
2024-03-13 14:30:00,73270.46,73335.36,73172.48,73254.61,2130,1334,0
2024-03-13 14:45:00,73252.75,73337.55,73089.1,73105.95,2166,931,0
2024-03-13 15:00:00,73105.95,73229.06,73105.95,73223.17,1709,1068,0
2024-03-13 15:15:00,73223.17,73242.36,72978.71,73034.25,1824,895,0
2024-03-13 15:30:00,73034.25,73080.71,72463.26,72763.93,3259,1459,0
2024-03-13 15:45:00,72763.93,73086.77,72683.82,72861.01,3107,1120,0
2024-03-13 16:00:00,72867.39,73082.15,72607.12,72970.17,3006,673,0
2024-03-13 16:15:00,72970.17,73062.51,72698.76,72750.1,2632,1197,0
2024-03-13 16:30:00,72750.1,72864.11,72321.91,72602.66,3569,1408,0
2024-03-13 16:45:00,72599.47,72659.62,71672.16,72221.49,3798,1077,0
2024-03-13 17:00:00,72221.49,72963.01,72039.06,72718.83,3822,1163,0
2024-03-13 17:15:00,72714.83,72871.59,72514.07,72609.76,3460,1488,0
2024-03-13 17:30:00,72609.76,72712.55,72243.95,72627.32,3751,69,0
2024-03-13 17:45:00,72627.32,72656.16,72230.26,72404.75,3359,1501,0
2024-03-13 18:00:00,72405.86,72730.44,72328.19,72723.13,3371,1097,0
2024-03-13 18:15:00,72723.13,73150.41,72647.27,72737.61,3772,463,0
2024-03-13 18:30:00,72736.75,72987.77,72696.75,72795.75,3217,1452,0
2024-03-13 18:45:00,72795.75,72810.32,72466.6,72713.13,3388,1380,0
2024-03-13 19:00:00,72713.13,72756.29,72397.95,72451.49,3075,0,0
2024-03-13 19:15:00,72450.23,72824.07,72430.49,72789.91,2891,1397,0
2024-03-13 19:30:00,72789.91,72855.63,72609.2,72828.69,2925,1211,0
2024-03-13 19:45:00,72828.69,73090.53,72764.28,73072.5,2918,1501,0
2024-03-13 20:00:00,73073.38,73267.1,72906.9,73020.49,3435,1501,0
2024-03-13 20:15:00,73020.49,73045.15,72723.36,72870.33,2832,1291,0
2024-03-13 20:30:00,72870.33,73032.5,72763.11,72965.98,2493,1501,0
2024-03-13 20:45:00,72968.6,73082.7,72863.08,72897.77,2238,0,0
2024-03-13 21:00:00,72895.09,73006.72,72833.34,72950.24,2224,1501,0
2024-03-13 21:15:00,72949.74,73079.34,72791.25,73067.47,2319,1501,0
2024-03-13 21:30:00,73065.7,73355.73,73029.42,73135.6,3068,1501,0
2024-03-13 21:45:00,73135.6,73277.82,73101.76,73206.19,3159,1111,0
2024-03-13 22:00:00,73207.88,73329.26,73110.67,73225.87,2375,1103,0
2024-03-13 22:15:00,73225.87,73274.77,72845.78,72864.99,2554,410,0
2024-03-13 22:30:00,72864.99,73057.58,72864.99,72960.49,2359,1054,0
2024-03-13 22:45:00,72960.49,73468.61,72920.25,73435.36,1930,857,0
2024-03-13 23:00:00,73441.22,73525.42,73148.55,73525.42,2702,886,0
2024-03-13 23:15:00,73525.42,73532.99,73230.81,73247.79,2720,956,0
2024-03-13 23:30:00,73247.79,73257.39,73003.89,73056.44,2224,1132,0
2024-03-13 23:45:00,73059.89,73300.86,72986.27,73176.19,2121,1501,0
2024-03-14 00:00:00,73240.64,73322.85,73186.42,73263.65,1228,1282,0
2024-03-14 00:15:00,73264.57,73267.32,73014.89,73113.2,1701,1751,0
2024-03-14 00:30:00,73113.2,73437.14,73003.02,73219.8,1809,1501,0
2024-03-14 00:45:00,73215.53,73385.31,73131.58,73318.32,1582,820,0
2024-03-14 01:00:00,73319.4,73347.88,73129.98,73208.16,1487,912,0
2024-03-14 01:15:00,73207.72,73281.4,73025.78,73094.25,630,1247,0
2024-03-14 01:30:00,73094.55,73097.56,72887.44,72952.79,928,1241,0
2024-03-14 01:45:00,72952.54,73038.7,72888.0,73009.24,1063,1005,0
2024-03-14 02:00:00,73012.46,73165.81,72943.0,73162.91,2222,801,0
2024-03-14 02:15:00,73164.76,73179.7,72944.19,73008.57,2255,828,0
2024-03-14 02:30:00,73006.25,73148.22,72958.55,73091.62,2000,863,0
2024-03-14 02:45:00,73091.62,73194.19,73050.4,73135.11,2459,884,0
2024-03-14 03:00:00,73135.78,73135.78,72976.2,73045.98,2125,766,0
2024-03-14 03:15:00,73046.11,73236.12,73007.61,73157.97,2450,821,0
2024-03-14 03:30:00,73157.97,73167.0,72893.14,72967.13,2450,823,0
2024-03-14 03:45:00,72956.82,73029.01,72794.36,72879.54,2571,979,0
2024-03-14 04:00:00,72878.68,72887.61,72655.49,72740.79,2706,493,0
2024-03-14 04:15:00,72740.79,72844.75,72713.29,72778.75,1740,864,0
2024-03-14 04:30:00,72778.75,72845.25,72537.16,72764.71,2022,826,0
2024-03-14 04:45:00,72764.8,73013.77,72699.0,72968.53,2066,954,0
2024-03-14 05:00:00,72968.53,73010.74,72847.2,72935.46,1844,1151,0
2024-03-14 05:15:00,72933.75,73174.67,72852.71,73173.17,2030,893,0
2024-03-14 05:30:00,73165.72,73264.07,73091.88,73143.01,1845,952,0
2024-03-14 05:45:00,73144.81,73150.27,72975.02,73064.79,1449,963,0
2024-03-14 06:00:00,73080.76,73272.64,73061.09,73222.45,1976,901,0
2024-03-14 06:15:00,73222.46,73360.12,73169.02,73290.2,1990,813,0
2024-03-14 06:30:00,73289.65,73323.79,73204.05,73279.0,1991,877,0
2024-03-14 06:45:00,73279.86,73337.26,73212.05,73303.58,1688,824,0
2024-03-14 07:00:00,73303.58,73733.32,73270.5,73588.75,2412,845,0
2024-03-14 07:15:00,73588.75,73605.75,73334.29,73364.86,2446,860,0
2024-03-14 07:30:00,73364.75,73372.19,72834.83,72979.57,2802,863,0
2024-03-14 07:45:00,72979.57,73089.1,72741.49,73022.25,2111,381,0
2024-03-14 08:00:00,73002.09,73116.84,72794.79,72834.25,1896,872,0
2024-03-14 08:15:00,72834.63,73057.39,72808.81,72982.38,1502,835,0
2024-03-14 08:30:00,72982.38,73110.14,72978.37,73067.28,1743,751,0
2024-03-14 08:45:00,73067.37,73228.22,73061.51,73202.53,2407,749,0
2024-03-14 09:00:00,73202.44,73442.84,73169.25,73420.05,2676,900,0
2024-03-14 09:15:00,73420.53,73629.28,73352.75,73629.28,2938,1065,0
2024-03-14 09:30:00,73629.06,73664.18,73256.15,73573.45,2745,853,0
2024-03-14 09:45:00,73570.95,73652.92,73384.49,73639.9,2854,850,0
2024-03-14 10:00:00,73636.9,73843.75,73412.79,73477.96,3025,1164,0
2024-03-14 10:15:00,73477.96,73522.2,73316.31,73325.54,2488,1284,0
2024-03-14 10:30:00,73325.54,73398.98,73200.86,73398.9,2422,1427,0
2024-03-14 10:45:00,73397.75,73412.6,73145.6,73273.29,2121,1311,0
2024-03-14 11:00:00,73273.29,73474.32,73252.78,73352.8,2160,1501,0
2024-03-14 11:15:00,73352.8,73572.6,73347.7,73568.51,3305,1501,0
2024-03-14 11:30:00,73568.51,73585.59,73373.45,73442.29,2922,1410,0
2024-03-14 11:45:00,73441.92,73516.9,73357.21,73380.89,2554,1031,0
2024-03-14 12:00:00,73380.87,73559.78,73346.58,73515.88,2834,1202,0
2024-03-14 12:15:00,73515.88,73537.42,73395.0,73483.39,2794,885,0
2024-03-14 12:30:00,73481.07,73503.21,73194.06,73333.1,2102,625,0
2024-03-14 12:45:00,73333.1,73430.57,73221.53,73372.97,2070,946,0
2024-03-14 13:00:00,73372.76,73387.79,73124.19,73151.04,2562,855,0
2024-03-14 13:15:00,73149.65,73287.85,72937.62,73283.11,2586,1284,0
2024-03-14 13:30:00,73286.97,73301.74,73113.23,73116.52,2329,540,0
2024-03-14 13:45:00,73116.52,73122.54,72885.0,73013.6,2722,568,0
2024-03-14 14:00:00,73013.6,73068.43,72744.61,72759.29,3055,1501,0
2024-03-14 14:15:00,72757.83,72987.41,72669.67,72926.54,2383,1192,0
2024-03-14 14:30:00,72926.54,72962.5,72688.52,72818.8,2321,1501,0
2024-03-14 14:45:00,72817.51,72958.15,72788.47,72935.87,1589,1501,0
2024-03-14 15:00:00,72939.34,73093.3,72856.32,72975.5,2391,1097,0
2024-03-14 15:15:00,72975.5,72983.63,72405.75,72790.0,3204,764,0
2024-03-14 15:30:00,72790.0,72800.17,72546.5,72736.41,3290,1194,0
2024-03-14 15:45:00,72736.41,72898.99,72635.85,72873.25,1762,1251,0
2024-03-14 16:00:00,72873.25,72955.42,72530.76,72579.18,2642,1411,0
2024-03-14 16:15:00,72579.18,72741.15,72361.97,72551.61,2937,1501,0
2024-03-14 16:30:00,72566.4,72684.47,71727.74,72123.3,3686,216,0
2024-03-14 16:45:00,72119.25,72241.83,71427.98,71884.0,3660,0,0
2024-03-14 17:00:00,71884.0,72188.32,71687.5,71988.89,3324,1452,0
2024-03-14 17:15:00,71988.89,72519.06,71963.75,72179.5,3304,1501,0
2024-03-14 17:30:00,72179.5,72227.0,71649.68,71773.75,3456,1298,0
2024-03-14 17:45:00,71768.87,71849.94,71173.63,71653.13,3499,2941,0
2024-03-14 18:00:00,71649.15,72097.25,71538.03,71913.03,3725,0,0
2024-03-14 18:15:00,71917.33,71984.78,70707.42,70809.95,3666,1075,0
2024-03-14 18:30:00,70801.63,71168.2,70499.33,71020.61,4135,267,0
2024-03-14 18:45:00,71020.61,71264.43,70754.16,70816.07,3695,0,0
2024-03-14 19:00:00,70813.34,71115.23,70256.22,70468.75,3988,1501,0
2024-03-14 19:15:00,70439.08,70652.1,70115.75,70248.31,4002,1722,0
2024-03-14 19:30:00,70247.74,70860.19,69809.28,70683.22,4240,0,0
2024-03-14 19:45:00,70685.72,71381.59,70683.98,71279.12,3983,1538,0
2024-03-14 20:00:00,71279.12,71401.67,70958.41,71160.25,3664,628,0
2024-03-14 20:15:00,71158.75,71198.26,70639.79,70745.17,3343,1391,0
2024-03-14 20:30:00,70741.04,71133.19,70655.26,70833.18,3706,1501,0
2024-03-14 20:45:00,70833.18,71121.69,70655.18,70999.36,3367,0,0
2024-03-14 21:00:00,70996.16,71002.62,70456.34,70560.18,3543,0,0
2024-03-14 21:15:00,70566.75,70690.75,70248.35,70562.75,3598,1492,0
2024-03-14 21:30:00,70566.18,70615.62,70264.61,70407.64,3325,1501,0
2024-03-14 21:45:00,70401.25,70436.82,69258.31,70041.45,4159,0,0
2024-03-14 22:00:00,70041.45,70434.57,69692.12,70000.01,3884,1311,0
2024-03-14 22:15:00,70000.01,70190.21,69323.14,69581.77,3930,627,0
2024-03-14 22:30:00,69581.77,69595.86,68499.47,68872.95,3941,1440,0
2024-03-14 22:45:00,68870.21,69750.74,68833.28,69288.89,3850,396,0
2024-03-14 23:00:00,69290.75,70149.09,69201.6,70067.16,3906,1162,0
2024-03-14 23:15:00,70062.0,70603.1,69993.63,70471.3,3802,1372,0
2024-03-14 23:30:00,70471.3,71128.29,70412.25,70769.54,3879,0,0
2024-03-14 23:45:00,70768.32,71069.41,70572.97,70654.57,2279,1236,0
2024-03-15 00:00:00,70495.77,70927.55,70189.89,70911.38,1912,0,0
2024-03-15 00:15:00,70911.32,70973.78,70646.97,70680.01,2126,1290,0
2024-03-15 00:30:00,70680.01,70922.95,70571.11,70906.68,1711,1387,0
2024-03-15 00:45:00,70906.68,71062.1,70805.68,71044.73,1015,1207,0
2024-03-15 01:00:00,71044.73,71383.75,71017.25,71162.91,2937,1170,0
2024-03-15 01:15:00,71162.91,71614.3,71161.77,71484.42,2863,1029,0
2024-03-15 01:30:00,71484.96,71559.4,71219.09,71364.06,2738,936,0
2024-03-15 01:45:00,71364.06,71606.91,71332.93,71501.84,2367,1041,0
2024-03-15 02:00:00,71499.63,71687.1,71359.09,71668.75,2694,821,0
2024-03-15 02:15:00,71668.75,71685.77,71457.77,71495.34,2832,236,0
2024-03-15 02:30:00,71493.16,71692.75,71463.73,71599.81,2120,1035,0
2024-03-15 02:45:00,71599.81,71607.5,71347.69,71370.55,2289,1019,0
2024-03-15 03:00:00,71363.63,71538.48,71340.42,71347.51,2009,930,0
2024-03-15 03:15:00,71348.01,72084.3,71220.84,72055.17,3240,1106,0
2024-03-15 03:30:00,72056.23,72414.25,71832.67,71880.74,3370,781,0
2024-03-15 03:45:00,71880.24,71972.46,71736.4,71877.5,2272,985,0
2024-03-15 04:00:00,71878.25,72007.3,71756.7,71984.44,2881,799,0
2024-03-15 04:15:00,71984.42,72041.67,71794.54,71873.0,2897,875,0
2024-03-15 04:30:00,71868.09,71975.25,71810.7,71871.89,3021,830,0
2024-03-15 04:45:00,71871.89,71871.89,71563.25,71585.17,2945,848,0
2024-03-15 05:00:00,71585.17,71718.59,71431.6,71469.58,2858,897,0
2024-03-15 05:15:00,71469.41,71492.33,70629.0,70638.21,3585,633,0
2024-03-15 05:30:00,70642.21,70699.14,69277.9,69606.68,4042,813,0
2024-03-15 05:45:00,69606.68,69627.05,67863.17,68994.98,4086,1024,0
2024-03-15 06:00:00,68995.52,69436.5,68666.27,69102.93,3845,378,0
2024-03-15 06:15:00,69102.93,69338.75,66685.12,67370.67,4109,0,0
2024-03-15 06:30:00,67370.67,68523.06,67300.29,68239.99,3498,274,0
2024-03-15 06:45:00,68239.99,68877.06,67950.16,68171.75,3319,280,0
2024-03-15 07:00:00,68171.75,68438.18,67331.82,68428.34,3150,1501,0
2024-03-15 07:15:00,68433.75,68433.75,67912.23,68142.75,2081,1050,0
2024-03-15 07:30:00,68142.75,68226.75,66793.37,66906.19,3478,886,0
2024-03-15 07:45:00,66906.19,67599.86,66902.89,67387.8,3892,1019,0
2024-03-15 08:00:00,67377.47,68200.96,67307.14,67964.28,3804,274,0
2024-03-15 08:15:00,67984.75,68113.19,67585.1,67708.14,3528,249,0
2024-03-15 08:30:00,67711.24,67997.82,67158.3,67279.36,3895,729,0
2024-03-15 08:45:00,67279.36,67614.48,67078.96,67381.72,3982,280,0
2024-03-15 09:00:00,67381.72,67831.65,67357.03,67699.54,3686,845,0
2024-03-15 09:15:00,67702.24,68459.75,67610.82,68339.7,3742,869,0
2024-03-15 09:30:00,68339.7,68601.15,68158.23,68543.14,4002,1126,0
2024-03-15 09:45:00,68540.98,68623.74,68259.23,68612.27,3337,957,0
2024-03-15 10:00:00,68612.27,68687.75,68234.58,68343.83,3400,753,0
2024-03-15 10:15:00,68343.83,68472.36,68080.98,68212.66,3377,811,0
2024-03-15 10:30:00,68216.58,68674.28,68155.02,68672.75,3169,996,0
2024-03-15 10:45:00,68672.75,68816.14,68365.78,68370.75,3003,0,0
2024-03-15 11:00:00,68370.75,68533.07,68239.95,68290.58,2238,973,0
2024-03-15 11:15:00,68290.33,68300.39,67553.75,67597.25,2587,210,0
2024-03-15 11:30:00,67603.79,67928.36,67360.5,67463.1,3013,969,0
2024-03-15 11:45:00,67467.23,67503.0,66914.92,66974.25,3141,1372,0
2024-03-15 12:00:00,66974.61,67277.25,65528.31,66040.63,4019,1498,0
2024-03-15 12:15:00,66063.11,67228.92,65897.16,66961.55,3533,1501,0
2024-03-15 12:30:00,66961.55,67746.75,66469.34,67494.88,3644,1065,0
2024-03-15 12:45:00,67497.13,68059.14,67371.82,67732.18,3678,886,0
2024-03-15 13:00:00,67725.9,68036.75,67238.79,67368.4,3274,1501,0
2024-03-15 13:15:00,67368.4,67895.99,67323.67,67653.52,3059,826,0
2024-03-15 13:30:00,67653.52,67846.96,67282.79,67504.79,3477,727,0
2024-03-15 13:45:00,67504.79,67692.75,67162.02,67175.69,3511,1498,0
2024-03-15 14:00:00,67181.44,67492.65,66690.51,67172.4,3714,1503,0
2024-03-15 14:15:00,67172.4,67322.28,66722.24,66761.34,3687,910,0
2024-03-15 14:30:00,66775.37,67538.47,66762.69,67384.88,3512,1081,0
2024-03-15 14:45:00,67388.88,67824.9,67353.84,67681.44,3416,1096,0
2024-03-15 15:00:00,67678.74,67847.24,67401.14,67504.5,3587,1040,0
2024-03-15 15:15:00,67501.52,67869.78,67400.13,67738.27,3373,877,0
2024-03-15 15:30:00,67738.25,67982.29,67508.11,67550.7,3540,963,0
2024-03-15 15:45:00,67549.15,67868.39,67482.31,67842.91,3404,1501,0
2024-03-15 16:00:00,67842.91,68291.4,67716.91,67900.94,3630,952,0
2024-03-15 16:15:00,67900.94,67900.94,67550.36,67735.33,3566,1042,0
2024-03-15 16:30:00,67730.82,68253.29,67341.49,68011.75,3624,1317,0
2024-03-15 16:45:00,68011.75,68632.89,67913.74,68421.27,3834,788,0
2024-03-15 17:00:00,68421.27,68554.89,67804.23,67925.95,3637,981,0
2024-03-15 17:15:00,67925.95,68359.44,67850.25,68027.56,3462,1368,0
2024-03-15 17:30:00,68027.56,68183.25,67815.74,68065.75,3515,807,0
2024-03-15 17:45:00,68058.77,68613.42,67985.75,68607.93,3483,1011,0
2024-03-15 18:00:00,68604.27,68726.77,68284.09,68583.41,3634,753,0
2024-03-15 18:15:00,68580.95,68619.2,68259.11,68403.31,3424,831,0
2024-03-15 18:30:00,68406.7,68413.03,68161.41,68373.53,3353,864,0
2024-03-15 18:45:00,68369.16,68394.28,68087.03,68137.77,2509,879,0
2024-03-15 19:00:00,68137.77,68262.83,67476.59,67612.65,3499,1501,0
2024-03-15 19:15:00,67641.25,68063.63,67583.81,67968.73,3545,1011,0
2024-03-15 19:30:00,67975.5,68373.44,67787.24,68319.44,3549,613,0
2024-03-15 19:45:00,68319.44,68400.03,67859.0,67879.58,3474,854,0
2024-03-15 20:00:00,67879.58,68006.07,67580.6,67999.46,3353,1192,0
2024-03-15 20:15:00,67999.46,68211.13,67825.66,68169.0,3346,1030,0
2024-03-15 20:30:00,68169.0,68309.93,68037.21,68132.07,3218,1258,0
2024-03-15 20:45:00,68132.07,68314.35,68009.51,68198.59,3023,812,0
2024-03-15 21:00:00,68198.59,68453.91,68176.28,68352.52,2986,1109,0
2024-03-15 21:15:00,68352.52,68447.17,68315.2,68360.43,2224,904,0
2024-03-15 21:30:00,68360.43,69300.26,68354.88,69246.09,3351,899,0
2024-03-15 21:45:00,69245.65,70415.28,69171.52,70175.25,3703,1170,0
2024-03-15 22:00:00,70175.25,70592.22,70016.82,70239.83,3741,0,0
2024-03-15 22:15:00,70227.11,70409.43,69574.57,70008.83,3513,988,0
2024-03-15 22:30:00,70008.83,70063.92,69242.48,69580.26,3802,240,0
2024-03-15 22:45:00,69568.14,69573.22,68517.26,68989.75,3731,970,0
